"Notes"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Cancer Sites"	"Cancer Sites Code"	Count	Population	Crude Rate
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	1036	213168	486.0
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	87	39722	219.0
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	824	247622	332.8
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	122	21047	579.7
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	892	165834	537.9
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	44	24977	176.2
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	600	181042	331.4
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	57	10840	525.8
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	568	102306	555.2
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	32	23379	136.9
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	416	181273	229.5
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	32	7520	425.5
	" New York-Newark-Jersey City, NY-NJ-PA  "	"35620"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	362	72171	501.6
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	17	17445	97.4
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	18	15261	117.9
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	24	17329	138.5
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	26	14316	181.6
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	28	18201	153.8
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	62	15021	412.8
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	42	20559	204.3
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	74	18035	410.3
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	76	23412	324.6
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	90	19798	454.6
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	78	20842	374.2
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	100	17221	580.7
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	42	14399	291.7
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	55	10917	503.8
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	30	13126	228.6
	" North Port-Sarasota-Bradenton, FL  "	"35840"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	34	7142	476.1
	" Ogden-Clearfield, UT  "	"36260"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	17	5874	289.4
	" Oklahoma City, OK  "	"36420"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	16	28770	55.6
	" Oklahoma City, OK  "	"36420"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	30	27482	109.2
	" Oklahoma City, OK  "	"36420"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	22671	97.0
	" Oklahoma City, OK  "	"36420"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	36	21339	168.7
	" Oklahoma City, OK  "	"36420"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	35	18746	186.7
	" Oklahoma City, OK  "	"36420"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	69	17208	401.0
	" Oklahoma City, OK  "	"36420"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	49	17118	286.2
	" Oklahoma City, OK  "	"36420"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	61	14709	414.7
	" Oklahoma City, OK  "	"36420"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	60	15971	375.7
	" Oklahoma City, OK  "	"36420"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	70	12386	565.2
	" Oklahoma City, OK  "	"36420"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	46	13801	333.3
	" Oklahoma City, OK  "	"36420"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	68	9471	718.0
	" Oklahoma City, OK  "	"36420"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	34	9535	356.6
	" Oklahoma City, OK  "	"36420"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	35	5448	642.4
	" Oklahoma City, OK  "	"36420"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	9839	203.3
	" Oklahoma City, OK  "	"36420"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	24	3474	690.8
	" Omaha-Council Bluffs, NE-IA  "	"36540"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	32	15062	212.5
	" Omaha-Council Bluffs, NE-IA  "	"36540"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	12956	169.8
	" Omaha-Council Bluffs, NE-IA  "	"36540"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	39	12027	324.3
	" Omaha-Council Bluffs, NE-IA  "	"36540"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	41	11732	349.5
	" Omaha-Council Bluffs, NE-IA  "	"36540"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	46	10326	445.5
	" Omaha-Council Bluffs, NE-IA  "	"36540"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	29	11055	262.3
	" Omaha-Council Bluffs, NE-IA  "	"36540"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	64	8851	723.1
	" Omaha-Council Bluffs, NE-IA  "	"36540"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	35	9695	361.0
	" Omaha-Council Bluffs, NE-IA  "	"36540"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	40	6537	611.9
	" Omaha-Council Bluffs, NE-IA  "	"36540"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	23	7043	326.6
	" Omaha-Council Bluffs, NE-IA  "	"36540"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	3787	580.9
	" Omaha-Council Bluffs, NE-IA  "	"36540"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	19	7191	264.2
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	19	46361	41.0
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	25	44963	55.6
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	19	41172	46.1
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	38	39334	96.6
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	50	32701	152.9
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	67	29930	223.9
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	55	27962	196.7
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	81	24821	326.3
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	71	27278	260.3
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	112	24354	459.9
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	91	26530	343.0
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	127	21963	578.2
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	68	22549	301.6
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	101	16809	600.9
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	44	14570	302.0
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	76	9931	765.3
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	35	13023	268.8
	" Orlando-Kissimmee-Sanford, FL  "	"36740"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	36	5946	605.4
	" Oxnard-Thousand Oaks-Ventura, CA  "	"37100"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	17	15305	111.1
	" Oxnard-Thousand Oaks-Ventura, CA  "	"37100"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	16	11669	137.1
	" Oxnard-Thousand Oaks-Ventura, CA  "	"37100"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	11110	198.0
	" Oxnard-Thousand Oaks-Ventura, CA  "	"37100"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	30	10067	298.0
	" Oxnard-Thousand Oaks-Ventura, CA  "	"37100"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	37	9246	400.2
	" Oxnard-Thousand Oaks-Ventura, CA  "	"37100"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	24	9652	248.7
	" Oxnard-Thousand Oaks-Ventura, CA  "	"37100"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	41	7615	538.4
	" Oxnard-Thousand Oaks-Ventura, CA  "	"37100"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	23	8731	263.4
	" Oxnard-Thousand Oaks-Ventura, CA  "	"37100"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	40	6293	635.6
	" Oxnard-Thousand Oaks-Ventura, CA  "	"37100"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	27	6261	431.2
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	17	14738	115.3
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	21	12680	165.6
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	12470	160.4
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	21	11292	186.0
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	29	12157	238.5
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	39	10772	362.0
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	36	13045	276.0
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	64	12288	520.8
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	44	12786	344.1
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	57	11112	513.0
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	48	10900	440.4
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	60	8781	683.3
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	22	6641	331.3
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	31	5218	594.1
	" Palm Bay-Melbourne-Titusville, FL  "	"37340"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	2750	727.3
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	20	181368	11.0
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	29	178834	16.2
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	17	41429	41.0
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	66	160073	41.2
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	28	32763	85.5
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	64	154880	41.3
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	34	34094	99.7
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	97	140600	69.0
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	39	26615	146.5
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	150	134426	111.6
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	40	26659	150.0
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	139	111112	125.1
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	64	20559	311.3
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	184	103678	177.5
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	55	22473	244.7
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	178	89518	198.8
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	88	16986	518.1
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	208	80757	257.6
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	66	20850	316.5
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	271	87307	310.4
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	90	14739	610.6
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	349	73152	477.1
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	55	17815	308.7
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	307	91941	333.9
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	84	11864	708.0
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	434	69668	623.0
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	55	14583	377.2
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	311	83848	370.9
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	68	8654	785.8
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	354	55901	633.3
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	23	9218	249.5
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	186	60893	305.5
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"80-84 years"	"80-84"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	40	4310	928.1
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	208	33694	617.3
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	118	56411	209.2
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	"Respiratory System"	"22010-22060"	20	2817	710.0
	" Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  "	"37980"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	107	20792	514.6
	" Phoenix-Mesa-Scottsdale, AZ  "	"38060"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"Respiratory System"	"22010-22060"	16	108953	14.7
