,Cancer,Gender,Larynx,Lung,Nasal,Race,State,Trachea,Year
3432,Lung,Female,,2.4,,White,FL,,2002
3433,Lung,Female,,2.4,,White,FL,,2003
3434,Lung,Female,,2.5,,White,FL,,2004
3435,Lung,Female,,2.4,,White,FL,,2005
3436,Lung,Female,,2.5,,White,FL,,2006
3437,Lung,Female,,2.2,,White,FL,,2007
3438,Lung,Female,,2.3,,White,FL,,2008
3439,Lung,Female,,2.1,,White,FL,,2009
3440,Lung,Female,,2.2,,White,FL,,2010
3441,Lung,Female,,2.3,,White,FL,,2011
3442,Lung,Female,,2.4,,White,FL,,2012
3443,Lung,Female,,2.0,,White,FL,,2013
3444,Lung,Female,,2.3,,White,FL,,2014
3445,Lung,Female,,1.8,,White,FL,,2015
3446,Lung,Female,,2.2069463515844707,,White,FL,,2016
3447,Lung,Female,,1.9008315497739143,,White,FL,,2017
3448,Lung,Female,,0.6727012117838083,,White,FL,,2018
3449,Lung,Female,,1.816638929506444,,White,FL,,2019
3450,Lung,Female,,0.0,,White,FL,,2020
3451,Lung,Female,,2.6958504947874675,,White,FL,,2021
3452,Lung,Female,,0.0,,White,FL,,2022
3453,Lung,Female,,5.614251031200667,,White,FL,,2023
3454,Lung,Female,,0.0,,White,FL,,2024
3455,Lung,Female,,13.998349967993825,,White,FL,,2025
3456,Nasal,Male,,,0.7,White,IN,,1999
3457,Nasal,Male,,,0.9,White,IN,,2000
3458,Nasal,Male,,,0.9,White,IN,,2001
3459,Nasal,Male,,,0.6,White,IN,,2002
3460,Nasal,Male,,,0.8,White,IN,,2003
3461,Nasal,Male,,,0.8,White,IN,,2004
3462,Nasal,Male,,,1.2,White,IN,,2005
3463,Nasal,Male,,,0.9,White,IN,,2006
3464,Nasal,Male,,,1.0,White,IN,,2007
3465,Nasal,Male,,,1.1,White,IN,,2008
3466,Nasal,Male,,,0.8,White,IN,,2009
3467,Nasal,Male,,,0.7,White,IN,,2010
3468,Nasal,Male,,,0.8,White,IN,,2011
3469,Nasal,Male,,,0.6,White,IN,,2012
3470,Nasal,Male,,,1.0,White,IN,,2013
3471,Nasal,Male,,,1.0,White,IN,,2014
3472,Nasal,Male,,,1.1,White,IN,,2015
3473,Nasal,Male,,,1.0408505230539098,White,IN,,2016
3474,Nasal,Male,,,0.4485388888264396,White,IN,,2017
3475,Nasal,Male,,,0.2274523597462147,White,IN,,2018
3476,Nasal,Male,,,0.33893494069759644,White,IN,,2019
3477,Nasal,Male,,,0.5819157942354725,White,IN,,2020
3478,Nasal,Male,,,0.4960502920097021,White,IN,,2021
3479,Nasal,Male,,,0.2998154560984989,White,IN,,2022
3480,Nasal,Male,,,0.1227940035701682,White,IN,,2023
3481,Nasal,Male,,,0.06087590728716912,White,IN,,2024
3482,Nasal,Male,,,0.12924456537537501,White,IN,,2025
3483,Lung,Male,,9.4,,White,KY,,1999
3484,Lung,Male,,10.8,,White,KY,,2000
3485,Lung,Male,,10.1,,White,KY,,2001
3486,Lung,Male,,10.1,,White,KY,,2002
3487,Lung,Male,,9.1,,White,KY,,2003
3488,Lung,Male,,9.9,,White,KY,,2004
3489,Lung,Male,,10.2,,White,KY,,2005
3490,Lung,Male,,10.1,,White,KY,,2006
3491,Lung,Male,,10.5,,White,KY,,2007
3492,Lung,Male,,10.7,,White,KY,,2008
3493,Lung,Male,,10.5,,White,KY,,2009
3494,Lung,Male,,10.4,,White,KY,,2010
3495,Lung,Male,,10.9,,White,KY,,2011
3496,Lung,Male,,11.9,,White,KY,,2012
3497,Lung,Male,,11.2,,White,KY,,2013
3498,Lung,Male,,10.3,,White,KY,,2014
3499,Lung,Male,,9.8,,White,KY,,2015
3500,Lung,Male,,10.287364510299726,,White,KY,,2016
3501,Lung,Male,,0.07224026913815379,,White,KY,,2017
3502,Lung,Male,,5.519727554732454,,White,KY,,2018
3503,Lung,Male,,10.406062693903852,,White,KY,,2019
3504,Lung,Male,,2.9852225758038884,,White,KY,,2020
3505,Lung,Male,,0.0,,White,KY,,2021
3506,Lung,Male,,3.5509840683968905,,White,KY,,2022
3507,Lung,Male,,3.2719684267916804,,White,KY,,2023
3508,Lung,Male,,0.0,,White,KY,,2024
3509,Lung,Male,,0.8429740779698642,,White,KY,,2025
3510,Larynx,Female,74.3,,,White,MA,,1999
3511,Larynx,Female,75.7,,,White,MA,,2000
3512,Larynx,Female,78.1,,,White,MA,,2001
3513,Larynx,Female,78.1,,,White,MA,,2002
3514,Larynx,Female,79.3,,,White,MA,,2003
3515,Larynx,Female,82.4,,,White,MA,,2004
3516,Larynx,Female,86.4,,,White,MA,,2005
3517,Larynx,Female,86.2,,,White,MA,,2006
3518,Larynx,Female,85.2,,,White,MA,,2007
3519,Larynx,Female,89.2,,,White,MA,,2008
3520,Larynx,Female,88.4,,,White,MA,,2009
3521,Larynx,Female,85.1,,,White,MA,,2010
3522,Larynx,Female,84.1,,,White,MA,,2011
3523,Larynx,Female,84.3,,,White,MA,,2012
3524,Larynx,Female,86.4,,,White,MA,,2013
3525,Larynx,Female,83.2,,,White,MA,,2014
3526,Larynx,Female,88.4,,,White,MA,,2015
3527,Larynx,Female,87.80185835409881,,,White,MA,,2016
3528,Larynx,Female,19.752173558560948,,,White,MA,,2017
3529,Larynx,Female,4.890889535341806,,,White,MA,,2018
3530,Larynx,Female,14.193786325634813,,,White,MA,,2019
3531,Larynx,Female,0.0,,,White,MA,,2020
3532,Larynx,Female,11.608802236008996,,,White,MA,,2021
3533,Larynx,Female,4.603894600756732,,,White,MA,,2022
3534,Larynx,Female,26.073854363008323,,,White,MA,,2023
3535,Larynx,Female,0.0,,,White,MA,,2024
3536,Larynx,Female,59.222757669242036,,,White,MA,,2025
3537,Larynx,Male,95.2,,,Black or African American,PA,,1999
3538,Larynx,Male,82.5,,,Black or African American,PA,,2000
3539,Larynx,Male,85.8,,,Black or African American,PA,,2001
3540,Larynx,Male,84.3,,,Black or African American,PA,,2002
3541,Larynx,Male,77.0,,,Black or African American,PA,,2003
3542,Larynx,Male,78.8,,,Black or African American,PA,,2004
3543,Larynx,Male,85.1,,,Black or African American,PA,,2005
3544,Larynx,Male,72.3,,,Black or African American,PA,,2006
3545,Larynx,Male,76.6,,,Black or African American,PA,,2007
3546,Larynx,Male,69.0,,,Black or African American,PA,,2008
3547,Larynx,Male,77.1,,,Black or African American,PA,,2009
3548,Larynx,Male,72.1,,,Black or African American,PA,,2010
3549,Larynx,Male,73.0,,,Black or African American,PA,,2011
3550,Larynx,Male,62.4,,,Black or African American,PA,,2012
3551,Larynx,Male,67.2,,,Black or African American,PA,,2013
3552,Larynx,Male,63.1,,,Black or African American,PA,,2014
3553,Larynx,Male,60.8,,,Black or African American,PA,,2015
3554,Larynx,Male,62.41079049878694,,,Black or African American,PA,,2016
3555,Larynx,Male,79.01710715882545,,,Black or African American,PA,,2017
3556,Larynx,Male,47.733755212937005,,,Black or African American,PA,,2018
3557,Larynx,Male,82.6549353678852,,,Black or African American,PA,,2019
3558,Larynx,Male,12.911301432533662,,,Black or African American,PA,,2020
3559,Larynx,Male,83.58585001735693,,,Black or African American,PA,,2021
3560,Larynx,Male,0.0,,,Black or African American,PA,,2022
3561,Larynx,Male,133.9402086819405,,,Black or African American,PA,,2023
3562,Larynx,Male,0.0,,,Black or African American,PA,,2024
3563,Larynx,Male,236.63505395121632,,,Black or African American,PA,,2025
3564,Nasal,Male,,,0.9,White,OH,,1999
3565,Nasal,Male,,,0.8,White,OH,,2000
3566,Nasal,Male,,,1.0,White,OH,,2001
3567,Nasal,Male,,,0.8,White,OH,,2002
3568,Nasal,Male,,,0.9,White,OH,,2003
3569,Nasal,Male,,,0.8,White,OH,,2004
3570,Nasal,Male,,,0.9,White,OH,,2005
3571,Nasal,Male,,,1.0,White,OH,,2006
3572,Nasal,Male,,,1.1,White,OH,,2007
3573,Nasal,Male,,,0.9,White,OH,,2008
3574,Nasal,Male,,,1.0,White,OH,,2009
3575,Nasal,Male,,,1.2,White,OH,,2010
3576,Nasal,Male,,,1.0,White,OH,,2011
3577,Nasal,Male,,,1.3,White,OH,,2012
3578,Nasal,Male,,,1.2,White,OH,,2013
3579,Nasal,Male,,,0.8,White,OH,,2014
3580,Nasal,Male,,,1.1,White,OH,,2015
3581,Nasal,Male,,,1.3924937259584544,White,OH,,2016
3582,Nasal,Male,,,1.0263326552261232,White,OH,,2017
3583,Nasal,Male,,,1.8489047457720267,White,OH,,2018
3584,Nasal,Male,,,1.1083669801138398,White,OH,,2019
3585,Nasal,Male,,,0.9865927405802146,White,OH,,2020
3586,Nasal,Male,,,1.4992009886880997,White,OH,,2021
3587,Nasal,Male,,,0.0,White,OH,,2022
3588,Nasal,Male,,,1.308755670801977,White,OH,,2023
3589,Nasal,Male,,,1.4033324671520082,White,OH,,2024
3590,Nasal,Male,,,0.0,White,OH,,2025
3591,Larynx,Female,56.6,,,White,TN,,1999
3592,Larynx,Female,59.4,,,White,TN,,2000
3593,Larynx,Female,60.7,,,White,TN,,2001
3594,Larynx,Female,68.3,,,White,TN,,2002
3595,Larynx,Female,71.7,,,White,TN,,2003
3596,Larynx,Female,72.7,,,White,TN,,2004
3597,Larynx,Female,76.2,,,White,TN,,2005
3598,Larynx,Female,77.9,,,White,TN,,2006
3599,Larynx,Female,79.1,,,White,TN,,2007
3600,Larynx,Female,81.6,,,White,TN,,2008
3601,Larynx,Female,83.0,,,White,TN,,2009
3602,Larynx,Female,81.9,,,White,TN,,2010
3603,Larynx,Female,82.9,,,White,TN,,2011
3604,Larynx,Female,87.1,,,White,TN,,2012
3605,Larynx,Female,84.0,,,White,TN,,2013
3606,Larynx,Female,85.9,,,White,TN,,2014
3607,Larynx,Female,92.9,,,White,TN,,2015
3608,Larynx,Female,85.8253855649075,,,White,TN,,2016
3609,Larynx,Female,69.55083779267478,,,White,TN,,2017
3610,Larynx,Female,122.35010899532404,,,White,TN,,2018
3611,Larynx,Female,0.0,,,White,TN,,2019
3612,Larynx,Female,88.15171437736456,,,White,TN,,2020
3613,Larynx,Female,91.03563806443736,,,White,TN,,2021
3614,Larynx,Female,0.0,,,White,TN,,2022
3615,Larynx,Female,430.28371113785516,,,White,TN,,2023
3616,Larynx,Female,0.0,,,White,TN,,2024
3617,Larynx,Female,0.0,,,White,TN,,2025
3618,Larynx,Male,90.9,,,Black or African American,LA,,1999
3619,Larynx,Male,81.6,,,Black or African American,LA,,2000
3620,Larynx,Male,85.8,,,Black or African American,LA,,2001
3621,Larynx,Male,79.1,,,Black or African American,LA,,2002
3622,Larynx,Male,80.3,,,Black or African American,LA,,2003
3623,Larynx,Male,82.9,,,Black or African American,LA,,2004
3624,Larynx,Male,79.9,,,Black or African American,LA,,2005
3625,Larynx,Male,86.7,,,Black or African American,LA,,2006
3626,Larynx,Male,76.8,,,Black or African American,LA,,2007
3627,Larynx,Male,80.6,,,Black or African American,LA,,2008
3628,Larynx,Male,87.1,,,Black or African American,LA,,2009
3629,Larynx,Male,82.5,,,Black or African American,LA,,2010
3630,Larynx,Male,76.6,,,Black or African American,LA,,2011
3631,Larynx,Male,84.0,,,Black or African American,LA,,2012
3632,Larynx,Male,83.3,,,Black or African American,LA,,2013
3633,Larynx,Male,87.2,,,Black or African American,LA,,2014
3634,Larynx,Male,78.2,,,Black or African American,LA,,2015
3635,Larynx,Male,79.45102288276561,,,Black or African American,LA,,2016
3636,Larynx,Male,130.49302258478014,,,Black or African American,LA,,2017
3637,Larynx,Male,91.3523104069122,,,Black or African American,LA,,2018
3638,Larynx,Male,99.50902563480436,,,Black or African American,LA,,2019
3639,Larynx,Male,64.15831007225236,,,Black or African American,LA,,2020
3640,Larynx,Male,54.0161073430599,,,Black or African American,LA,,2021
3641,Larynx,Male,106.12038737074933,,,Black or African American,LA,,2022
3642,Larynx,Male,0.0,,,Black or African American,LA,,2023
3643,Larynx,Male,129.108136760744,,,Black or African American,LA,,2024
3644,Larynx,Male,0.0,,,Black or African American,LA,,2025
3645,Lung,Female,,1.9,,White,VA,,1999
3646,Lung,Female,,2.0,,White,VA,,2000
3647,Lung,Female,,1.5,,White,VA,,2001
3648,Lung,Female,,1.9,,White,VA,,2002
3649,Lung,Female,,2.0,,White,VA,,2003
3650,Lung,Female,,1.2,,White,VA,,2004
3651,Lung,Female,,1.9,,White,VA,,2005
3652,Lung,Female,,1.5,,White,VA,,2006
3653,Lung,Female,,1.9,,White,VA,,2007
3654,Lung,Female,,1.9,,White,VA,,2008
3655,Lung,Female,,1.4,,White,VA,,2009
3656,Lung,Female,,1.5,,White,VA,,2010
3657,Lung,Female,,1.3,,White,VA,,2011
3658,Lung,Female,,1.5,,White,VA,,2012
3659,Lung,Female,,2.0,,White,VA,,2013
3660,Lung,Female,,1.4,,White,VA,,2014
3661,Lung,Female,,1.4,,White,VA,,2015
3662,Lung,Female,,1.0522382289154295,,White,VA,,2016
3663,Lung,Female,,1.192999788460935,,White,VA,,2017
3664,Lung,Female,,1.6410943089662289,,White,VA,,2018
3665,Lung,Female,,2.0425964987584386,,White,VA,,2019
3666,Lung,Female,,1.3524644525564598,,White,VA,,2020
3667,Lung,Female,,0.18911572593908246,,White,VA,,2021
3668,Lung,Female,,0.3770094606593074,,White,VA,,2022
3669,Lung,Female,,0.6516393668858096,,White,VA,,2023
3670,Lung,Female,,1.3729084548328605,,White,VA,,2024
3671,Lung,Female,,0.4175573744648284,,White,VA,,2025
3672,Lung,Male,,8.1,,Black or African American,NJ,,1999
3673,Lung,Male,,8.5,,Black or African American,NJ,,2000
3674,Lung,Male,,8.4,,Black or African American,NJ,,2001
3675,Lung,Male,,7.7,,Black or African American,NJ,,2002
3676,Lung,Male,,6.1,,Black or African American,NJ,,2003
3677,Lung,Male,,7.6,,Black or African American,NJ,,2004
3678,Lung,Male,,6.7,,Black or African American,NJ,,2005
3679,Lung,Male,,7.2,,Black or African American,NJ,,2006
3680,Lung,Male,,7.5,,Black or African American,NJ,,2007
3681,Lung,Male,,6.5,,Black or African American,NJ,,2008
3682,Lung,Male,,6.7,,Black or African American,NJ,,2009
3683,Lung,Male,,5.9,,Black or African American,NJ,,2010
3684,Lung,Male,,5.0,,Black or African American,NJ,,2011
3685,Lung,Male,,4.1,,Black or African American,NJ,,2012
3686,Lung,Male,,6.5,,Black or African American,NJ,,2013
3687,Lung,Male,,4.4,,Black or African American,NJ,,2014
3688,Lung,Male,,4.5,,Black or African American,NJ,,2015
3689,Lung,Male,,4.869660292761026,,Black or African American,NJ,,2016
3690,Lung,Male,,3.110416180030037,,Black or African American,NJ,,2017
3691,Lung,Male,,2.0738874222193187,,Black or African American,NJ,,2018
3692,Lung,Male,,2.489218733317783,,Black or African American,NJ,,2019
3693,Lung,Male,,2.1270981790276764,,Black or African American,NJ,,2020
3694,Lung,Male,,1.632229836795356,,Black or African American,NJ,,2021
3695,Lung,Male,,0.1587589120191022,,Black or African American,NJ,,2022
3696,Lung,Male,,0.30504272230763085,,Black or African American,NJ,,2023
3697,Lung,Male,,0.0,,Black or African American,NJ,,2024
3698,Lung,Male,,0.09562378072658184,,Black or African American,NJ,,2025
3699,Lung,Female,,2.3,,White,MD,,1999
3700,Lung,Female,,2.2,,White,MD,,2000
3701,Lung,Female,,2.3,,White,MD,,2001
3702,Lung,Female,,1.7,,White,MD,,2002
3703,Lung,Female,,1.2,,White,MD,,2003
3704,Lung,Female,,2.6,,White,MD,,2004
3705,Lung,Female,,1.6,,White,MD,,2005
3706,Lung,Female,,1.8,,White,MD,,2006
3707,Lung,Female,,1.8,,White,MD,,2007
3708,Lung,Female,,1.8,,White,MD,,2008
3709,Lung,Female,,1.7,,White,MD,,2009
3710,Lung,Female,,1.4,,White,MD,,2010
3711,Lung,Female,,1.9,,White,MD,,2011
3712,Lung,Female,,2.2,,White,MD,,2012
3713,Lung,Female,,1.7,,White,MD,,2013
3714,Lung,Female,,1.7,,White,MD,,2014
3715,Lung,Female,,1.6,,White,MD,,2015
3716,Lung,Female,,1.854756097190404,,White,MD,,2016
3717,Lung,Female,,1.6016368979067108,,White,MD,,2017
3718,Lung,Female,,1.192094430181364,,White,MD,,2018
3719,Lung,Female,,0.9390814653686896,,White,MD,,2019
3720,Lung,Female,,0.6314411125027313,,White,MD,,2020
3721,Lung,Female,,0.3829404607985595,,White,MD,,2021
3722,Lung,Female,,0.4501704774032863,,White,MD,,2022
3723,Lung,Female,,0.1059912802852433,,White,MD,,2023
3724,Lung,Female,,0.2715942355302543,,White,MD,,2024
3725,Lung,Female,,0.0,,White,MD,,2025
3726,Larynx,Male,105.2,,,White,MO,,1999
3727,Larynx,Male,100.4,,,White,MO,,2000
3728,Larynx,Male,99.4,,,White,MO,,2001
3729,Larynx,Male,106.3,,,White,MO,,2002
3730,Larynx,Male,109.3,,,White,MO,,2003
3731,Larynx,Male,106.0,,,White,MO,,2004
3732,Larynx,Male,108.3,,,White,MO,,2005
3733,Larynx,Male,106.2,,,White,MO,,2006
3734,Larynx,Male,103.0,,,White,MO,,2007
3735,Larynx,Male,101.2,,,White,MO,,2008
3736,Larynx,Male,104.5,,,White,MO,,2009
3737,Larynx,Male,99.9,,,White,MO,,2010
3738,Larynx,Male,101.5,,,White,MO,,2011
3739,Larynx,Male,104.5,,,White,MO,,2012
3740,Larynx,Male,99.8,,,White,MO,,2013
3741,Larynx,Male,101.3,,,White,MO,,2014
3742,Larynx,Male,100.0,,,White,MO,,2015
3743,Larynx,Male,98.02377400495389,,,White,MO,,2016
3744,Larynx,Male,75.70245676180737,,,White,MO,,2017
3745,Larynx,Male,48.131401887869394,,,White,MO,,2018
3746,Larynx,Male,24.942366541289054,,,White,MO,,2019
3747,Larynx,Male,31.419191580768636,,,White,MO,,2020
3748,Larynx,Male,44.53874927831429,,,White,MO,,2021
3749,Larynx,Male,0.0,,,White,MO,,2022
3750,Larynx,Male,44.50985928417221,,,White,MO,,2023
3751,Larynx,Male,0.0,,,White,MO,,2024
3752,Larynx,Male,24.05848373279406,,,White,MO,,2025
3753,Lung,Female,,3.0,,White,WV,,1999
3754,Lung,Female,,3.4,,White,WV,,2000
3755,Lung,Female,,2.8,,White,WV,,2001
3756,Lung,Female,,3.0,,White,WV,,2002
3757,Lung,Female,,3.6,,White,WV,,2003
3758,Lung,Female,,2.9,,White,WV,,2004
3759,Lung,Female,,2.4,,White,WV,,2005
3760,Lung,Female,,2.7,,White,WV,,2006
3761,Lung,Female,,3.3,,White,WV,,2007
3762,Lung,Female,,3.2,,White,WV,,2008
3763,Lung,Female,,3.0,,White,WV,,2009
3764,Lung,Female,,4.0,,White,WV,,2010
3765,Lung,Female,,4.1,,White,WV,,2011
3766,Lung,Female,,2.7,,White,WV,,2012
3767,Lung,Female,,3.8,,White,WV,,2013
3768,Lung,Female,,3.8,,White,WV,,2014
3769,Lung,Female,,3.1,,White,WV,,2015
3770,Lung,Female,,3.359413815699129,,White,WV,,2016
3771,Lung,Female,,2.6214129286886467,,White,WV,,2017
3772,Lung,Female,,2.992379339779524,,White,WV,,2018
3773,Lung,Female,,0.5257697492240522,,White,WV,,2019
3774,Lung,Female,,1.3101873418089398,,White,WV,,2020
3775,Lung,Female,,2.1466195844650438,,White,WV,,2021
3776,Lung,Female,,0.0,,White,WV,,2022
3777,Lung,Female,,0.6313613753998517,,White,WV,,2023
3778,Lung,Female,,1.8097551653497133,,White,WV,,2024
3779,Lung,Female,,0.0,,White,WV,,2025
3780,Lung,Female,,2.0,,White,GA,,1999
3781,Lung,Female,,1.4,,White,GA,,2000
3782,Lung,Female,,1.5,,White,GA,,2001
3783,Lung,Female,,2.1,,White,GA,,2002
3784,Lung,Female,,2.1,,White,GA,,2003
3785,Lung,Female,,1.9,,White,GA,,2004
3786,Lung,Female,,2.3,,White,GA,,2005
3787,Lung,Female,,1.8,,White,GA,,2006
3788,Lung,Female,,1.5,,White,GA,,2007
3789,Lung,Female,,1.7,,White,GA,,2008
3790,Lung,Female,,1.4,,White,GA,,2009
3791,Lung,Female,,2.2,,White,GA,,2010
3792,Lung,Female,,1.9,,White,GA,,2011
3793,Lung,Female,,2.1,,White,GA,,2012
3794,Lung,Female,,1.3,,White,GA,,2013
3795,Lung,Female,,1.8,,White,GA,,2014
3796,Lung,Female,,2.2,,White,GA,,2015
3797,Lung,Female,,2.1154613829885367,,White,GA,,2016
3798,Lung,Female,,1.7147855585803031,,White,GA,,2017
3799,Lung,Female,,1.22793770409957,,White,GA,,2018
3800,Lung,Female,,1.3206085633360685,,White,GA,,2019
3801,Lung,Female,,1.3795530041314723,,White,GA,,2020
3802,Lung,Female,,1.1923374097693338,,White,GA,,2021
3803,Lung,Female,,0.5907778044069565,,White,GA,,2022
3804,Lung,Female,,0.7265952777264244,,White,GA,,2023
3805,Lung,Female,,0.31433387866243945,,White,GA,,2024
3806,Lung,Female,,0.7905672051048052,,White,GA,,2025
3807,Lung,Female,,2.5,,White,MI,,1999
3808,Lung,Female,,2.1,,White,MI,,2000
3809,Lung,Female,,1.6,,White,MI,,2001
3810,Lung,Female,,1.7,,White,MI,,2002
3811,Lung,Female,,1.6,,White,MI,,2003
3812,Lung,Female,,2.1,,White,MI,,2004
3813,Lung,Female,,1.6,,White,MI,,2005
3814,Lung,Female,,1.9,,White,MI,,2006
3815,Lung,Female,,2.0,,White,MI,,2007
3816,Lung,Female,,1.9,,White,MI,,2008
3817,Lung,Female,,2.3,,White,MI,,2009
3818,Lung,Female,,2.3,,White,MI,,2010
3819,Lung,Female,,2.2,,White,MI,,2011
3820,Lung,Female,,2.1,,White,MI,,2012
3821,Lung,Female,,1.8,,White,MI,,2013
3822,Lung,Female,,2.2,,White,MI,,2014
3823,Lung,Female,,2.1,,White,MI,,2015
3824,Lung,Female,,2.123268619447224,,White,MI,,2016
3825,Lung,Female,,1.3454317723357545,,White,MI,,2017
3826,Lung,Female,,0.8486002833832409,,White,MI,,2018
3827,Lung,Female,,0.5003158818302664,,White,MI,,2019
3828,Lung,Female,,0.6420997633529406,,White,MI,,2020
3829,Lung,Female,,0.0,,White,MI,,2021
3830,Lung,Female,,0.4987743139755289,,White,MI,,2022
3831,Lung,Female,,0.0,,White,MI,,2023
3832,Lung,Female,,0.3359518338531365,,White,MI,,2024
3833,Lung,Female,,0.0,,White,MI,,2025
3834,Lung,Female,,1.6,,White,WA,,1999
3835,Lung,Female,,1.3,,White,WA,,2000
3836,Lung,Female,,1.4,,White,WA,,2001
3837,Lung,Female,,0.8,,White,WA,,2002
3838,Lung,Female,,1.4,,White,WA,,2003
3839,Lung,Female,,1.6,,White,WA,,2004
3840,Lung,Female,,2.0,,White,WA,,2005
3841,Lung,Female,,1.6,,White,WA,,2006
3842,Lung,Female,,1.1,,White,WA,,2007
3843,Lung,Female,,1.3,,White,WA,,2008
3844,Lung,Female,,1.2,,White,WA,,2009
3845,Lung,Female,,1.7,,White,WA,,2010
3846,Lung,Female,,1.2,,White,WA,,2011
3847,Lung,Female,,1.4,,White,WA,,2012
3848,Lung,Female,,1.3,,White,WA,,2013
3849,Lung,Female,,1.3,,White,WA,,2014
3850,Lung,Female,,0.9,,White,WA,,2015
3851,Lung,Female,,0.8427457370678978,,White,WA,,2016
3852,Lung,Female,,0.2476099077625009,,White,WA,,2017
3853,Lung,Female,,0.1576117241095332,,White,WA,,2018
3854,Lung,Female,,0.5493897949178539,,White,WA,,2019
3855,Lung,Female,,0.05628583110826557,,White,WA,,2020
3856,Lung,Female,,0.0,,White,WA,,2021
3857,Lung,Female,,0.0,,White,WA,,2022
3858,Lung,Female,,0.09691730260997644,,White,WA,,2023
3859,Lung,Female,,0.0,,White,WA,,2024
3860,Lung,Female,,0.007600207744782761,,White,WA,,2025
3861,Trachea,Male,,,,White,CA,0.3,1999
3862,Trachea,Male,,,,White,CA,0.3,2000
3863,Trachea,Male,,,,White,CA,0.3,2001
3864,Trachea,Male,,,,White,CA,0.2,2002
3865,Trachea,Male,,,,White,CA,0.3,2003
3866,Trachea,Male,,,,White,CA,0.3,2004
3867,Trachea,Male,,,,White,CA,0.3,2005
3868,Trachea,Male,,,,White,CA,0.2,2006
3869,Trachea,Male,,,,White,CA,0.3,2007
3870,Trachea,Male,,,,White,CA,0.2,2008
3871,Trachea,Male,,,,White,CA,0.2,2009
3872,Trachea,Male,,,,White,CA,0.3,2010
3873,Trachea,Male,,,,White,CA,0.4,2011
3874,Trachea,Male,,,,White,CA,0.3,2012
3875,Trachea,Male,,,,White,CA,0.3,2013
3876,Trachea,Male,,,,White,CA,0.3,2014
3877,Trachea,Male,,,,White,CA,0.3,2015
3878,Trachea,Male,,,,White,CA,0.24389576734811394,2016
3879,Trachea,Male,,,,White,CA,0.1178017160723804,2017
3880,Trachea,Male,,,,White,CA,0.3296003414627091,2018
3881,Trachea,Male,,,,White,CA,0.2206176440617138,2019
3882,Trachea,Male,,,,White,CA,0.036241359744788065,2020
3883,Trachea,Male,,,,White,CA,0.3058368186187154,2021
3884,Trachea,Male,,,,White,CA,0.1763320169077612,2022
3885,Trachea,Male,,,,White,CA,0.0,2023
3886,Trachea,Male,,,,White,CA,0.14339493422046873,2024
3887,Trachea,Male,,,,White,CA,0.30419657592842103,2025
3888,Nasal,Female,,,0.5,White,MI,,1999
3889,Nasal,Female,,,0.5,White,MI,,2000
3890,Nasal,Female,,,0.6,White,MI,,2001
3891,Nasal,Female,,,0.7,White,MI,,2002
3892,Nasal,Female,,,0.6,White,MI,,2003
3893,Nasal,Female,,,0.6,White,MI,,2004
3894,Nasal,Female,,,0.9,White,MI,,2005
3895,Nasal,Female,,,0.4,White,MI,,2006
3896,Nasal,Female,,,0.7,White,MI,,2007
3897,Nasal,Female,,,0.5,White,MI,,2008
3898,Nasal,Female,,,0.6,White,MI,,2009
3899,Nasal,Female,,,0.6,White,MI,,2010
3900,Nasal,Female,,,0.6,White,MI,,2011
3901,Nasal,Female,,,0.6,White,MI,,2012
3902,Nasal,Female,,,0.7,White,MI,,2013
3903,Nasal,Female,,,0.7,White,MI,,2014
3904,Nasal,Female,,,0.5,White,MI,,2015
3905,Nasal,Female,,,0.76911943068658,White,MI,,2016
3906,Nasal,Female,,,0.7475765940995582,White,MI,,2017
3907,Nasal,Female,,,0.3746675609684156,White,MI,,2018
3908,Nasal,Female,,,0.486528863643085,White,MI,,2019
